漢検四字熟語辞典1級,135,135,海底撈月,かいてい,ろうげつ,海底撈月（かいていろうげつ）,現実不可能なことをやろうとして、余分な労力を費やすこと。
漢検四字熟語辞典1級,136,136,開天闢地,かいてん,へきち,開天闢地（かいてんへきち）,天地のはじまり。これまでの歴史にないような大きな出来事のこと。
漢検四字熟語辞典1級,137,137,誨盗誨淫,かいとう,かいいん,誨盗誨淫（かいとうかいいん）,悪事を人に教えること。
漢検四字熟語辞典1級,138,138,磑風舂雨,がいふう,しょうう,磑風舂雨（がいふうしょうう）,物事の前兆のたとえ。
漢検四字熟語辞典1級,139,139,槐門棘路,かいもん,きょくろ,槐門棘路（かいもんきょくろ）,政界の最高幹部のこと。
漢検四字熟語辞典1級,140,140,傀儡政権,かいらい,せいけん,傀儡政権（かいらいせいけん）,実権やみずからの意志をもたず、他国の意向のままになる政権のこと。
漢検四字熟語辞典1級,141,141,偕老同穴,かいろう,どうけつ,偕老同穴（かいろうどうけつ）,夫婦の契りがかたく、仲むつまじいこと。
漢検四字熟語辞典1級,142,142,薤露蒿里,かいろ,こうり,薤露蒿里（かいろこうり）,人生のはかないことのたとえ。
漢検四字熟語辞典1級,143,143,呵呵大笑,かか,たいしょう,呵呵大笑（かかたいしょう）,大声をあげて笑うこと。
漢検四字熟語辞典1級,144,144,夏癸殷辛,かき,いんしん,夏癸殷辛（かきいんしん）,夏王朝の桀王と殷王朝の紂王。
漢検四字熟語辞典1級,145,145,蝸牛角上,かぎゅう,かくじょう,蝸牛角上（かぎゅうかくじょう）,きわめてささいなつまらない争いのこと。
漢検四字熟語辞典1級,146,146,鶴立企佇,かくりつ,きちょ,鶴立企佇（かくりつきちょ）,心から待ち望むこと。
漢検四字熟語辞典1級,147,147,家鶏野雉,かけい,やち,家鶏野雉（かけいやち）,ありふれた古いものを遠ざけて、珍しくて新しいものを大切にすること。
漢検四字熟語辞典1級,148,148,歌功頌徳,かこう,しょうとく,歌功頌徳（かこうしょうとく）,人のてがらや徳をほめたたえて歌うこと。
漢検四字熟語辞典1級,149,149,画脂鏤氷,がし,ろうひょう,画脂鏤氷（がしろうひょう）,苦労して効果のないたとえ。力を無用なところに用いるたとえ。
漢検四字熟語辞典1級,150,150,軻親断機,かしん,だんき,軻親断機（かしんだんき）,中途で志を捨ててはいけないという教え。
漢検四字熟語辞典1級,151,151,花鳥諷詠,かちょう,ふうえい,花鳥諷詠（かちょうふうえい）,自然とそれにまつわる人事を、そのまま客観的に詠ずること。
漢検四字熟語辞典1級,152,152,隔靴搔痒,かっか,そうよう,隔靴搔痒（かっかそうよう）,思いどおりにいかず、はがゆく、もどかしいこと。
漢検四字熟語辞典1級,153,153,渇驥奔泉,かっき,ほんせん,渇驥奔泉（かっきほんせん）,勢いが激しいこと。書の筆勢が力強いこと。
漢検四字熟語辞典1級,154,154,恪勤精励,かっきん,せいれい,恪勤精励（かっきんせいれい）,力を尽くして学業や仕事に励むこと。
漢検四字熟語辞典1級,155,155,豁然大悟,かつぜん,たいご,豁然大悟（かつぜんたいご）,迷いや疑いがにわかに解けて、真理を悟ること。
漢検四字熟語辞典1級,156,156,闊達自在,かったつ,じざい,闊達自在（かったつじざい）,心が広く物事にこだわらないさま。
漢検四字熟語辞典1級,157,157,豁達大度,かったつ,たいど,豁達大度（かったつたいど）,気持ちがからりとしていて、度量が広いこと。
漢検四字熟語辞典1級,158,158,刮目相待,かつもく,そうたい,刮目相待（かつもくそうたい）,人が著しく進歩・成長するのを待ち望むこと。今までとは違った見方で相手を見直すこと。
漢検四字熟語辞典1級,159,159,華亭鶴唳,かてい,かくれい,華亭鶴唳（かていかくれい）,過去の栄華を懐かしく思い、現状を嘆くさま。
漢検四字熟語辞典1級,160,160,禍福倚伏,かふく,いふく,禍福倚伏（かふくいふく）,わざわいと幸せは互い違いにやってくるものだということ。
漢検四字熟語辞典1級,161,161,画竜点睛,がりょう,てんせい,画竜点睛（がりょうてんせい）,物事の最も大切なところ。物事を完成するための最後の大切な仕上げ。
漢検四字熟語辞典1級,162,162,苛斂誅求,かれん,ちゅうきゅう,苛斂誅求（かれんちゅうきゅう）,税金などを情け容赦なく取りたてること。
漢検四字熟語辞典1級,163,163,夏鑪冬扇,かろ,とうせん,夏鑪冬扇（かろとうせん）,無用なもの、役にたたないもののたとえ。
漢検四字熟語辞典1級,164,164,銜哀致誠,がんあい,ちせい,銜哀致誠（がんあいちせい）,哀切な気持ちと誠の心をささげて死者を弔うこと。
漢検四字熟語辞典1級,165,165,含英咀華,がんえい,しょか,含英咀華（がんえいしょか）,文章のすぐれた部分をよく味わい、心の中に蓄積すること。
漢検四字熟語辞典1級,166,166,檻猿籠鳥,かんえん,ろうちょう,檻猿籠鳥（かんえんろうちょう）,自由を奪われ自分の思いどおりに生きることのできない境遇のたとえ。
漢検四字熟語辞典1級,167,167,干戈倥偬,かんか,こうそう,干戈倥偬（かんかこうそう）,戦いで忙しいこと。
漢検四字熟語辞典1級,168,168,鰥寡孤独,かんか,こどく,鰥寡孤独（かんかこどく）,身寄りもなく寂しいこと。
漢検四字熟語辞典1級,169,169,轗軻不遇,かんか,ふぐう,轗軻不遇（かんかふぐう）,思いどおりに事が運ばず、地位や境遇に恵まれないこと。
漢検四字熟語辞典1級,170,170,侃侃諤諤,かんかん,がくがく,侃侃諤諤（かんかんがくがく）,遠慮することなくさかんに議論をするさま。遠慮せず直言すること。
漢検四字熟語辞典1級,171,171,関関雎鳩,かんかん,しょきゅう,関関雎鳩（かんかんしょきゅう）,非常に夫婦仲がよいこと。
漢検四字熟語辞典1級,172,172,歓喜抃舞,かんき,べんぶ,歓喜抃舞（かんきべんぶ）,大喜びするたとえ。
漢検四字熟語辞典1級,173,173,管窺蠡測,かんき,れいそく,管窺蠡測（かんきれいそく）,非常に見識が狭いこと。
漢検四字熟語辞典1級,174,174,眼光炯炯,がんこう,けいけい,眼光炯炯（がんこうけいけい）,目が鋭く光るさま。
漢検四字熟語辞典1級,175,175,顔厚忸怩,がんこう,じくじ,顔厚忸怩（がんこうじくじ）,あつかましい顔にもなお恥じる色があらわれる。
漢検四字熟語辞典1級,176,176,翫歳愒日,がんさい,かいじつ,翫歳愒日（がんさいかいじつ）,何もしないで怠惰な月日を過ごすこと。
漢検四字熟語辞典1級,177,177,旰食宵衣,かんしょく,しょうい,旰食宵衣（かんしょくしょうい）,天子が朝早くから夜遅くまで熱心に政治にはげむこと。
漢検四字熟語辞典1級,178,178,韓信匍匐,かんしん,ほふく,韓信匍匐（かんしんほふく）,大きな目的のために一時の屈辱にも怒りを押さえ恥を忍ぶこと。
漢検四字熟語辞典1級,179,179,甘井先竭,かんせい,せんけつ,甘井先竭（かんせいせんけつ）,才能のある者ほど先に憂き目にあうということ。
漢検四字熟語辞典1級,180,180,干戚羽旄,かんせき,うぼう,干戚羽旄（かんせきうぼう）,武の舞と文の舞のこと。
漢検四字熟語辞典1級,181,181,寒煖饑飽,かんだん,きほう,寒煖饑飽（かんだんきほう）,衣食が乏しくこごえ飢えることと、あたたかい着物をきてあきるまで食べること。
